Datum,Nederbördsmängd,Kvalitet
2014-06-08,0.0,G
2014-06-09,0.0,G
2014-06-10,1.3,G
2014-06-11,0.0,G
2014-06-12,0.0,G
2014-06-13,0.0,G
2014-06-14,0.0,G
2014-06-15,0.4,G
2014-06-16,0.0,G
2014-06-17,0.0,G
2014-06-18,0.0,G
2014-06-19,6.1,G
2014-06-20,0.0,G
2014-06-21,0.0,G
2014-06-22,0.0,G
2014-06-23,0.0,G
2014-06-24,0.0,G
2014-06-25,0.0,G
2014-06-26,0.3,G
2014-06-27,20.0,G
2014-06-28,40.7,G
2014-06-29,1.4,G
2014-06-30,0.7,G
2014-07-01,0.8,G
2014-07-02,1.5,G
2014-07-03,0.0,G
2014-07-04,0.0,G
2014-07-05,0.0,G
2014-07-06,0.0,G
2014-07-07,49.6,G
2014-07-08,0.0,G
2014-07-09,0.0,G
2014-07-10,0.0,G
2014-07-11,0.0,G
2014-07-12,0.0,G
2014-07-13,6.7,G
2014-07-14,0.3,G
2014-07-15,3.0,G
2014-07-16,0.0,G
2014-07-17,0.0,G
2014-07-18,0.0,G
2014-07-19,0.0,G
2014-07-20,0.0,G
2014-07-21,0.0,G
2014-07-22,0.0,G
2014-07-23,0.0,G
2014-07-24,0.0,G
2014-07-25,0.0,G
2014-07-26,3.6,G
2014-07-27,31.2,G
2014-07-28,0.0,G
2014-07-29,0.0,G
2014-07-30,0.0,G
2014-07-31,0.0,G
2014-08-01,0.0,G
2014-08-02,0.0,G
2014-08-03,6.7,G
2014-08-04,3.8,G
2014-08-05,0.5,G
2014-08-06,0.0,G
2014-08-07,0.0,G
2014-08-08,5.0,G
2014-08-09,2.8,G
2014-08-10,12.0,G
2014-08-11,5.9,G
2014-08-12,12.8,G
2014-08-13,10.5,G
2014-08-14,8.0,G
2014-08-15,2.0,G
2014-08-16,0.5,G
2014-08-17,3.5,G
2014-08-18,2.6,G
2014-08-19,6.0,G
2014-08-20,9.9,G
2014-08-21,7.0,G
2014-08-22,3.9,G
2014-08-23,1.3,G
2014-08-24,2.0,G
2014-08-25,0.5,G
2014-08-26,0.0,G
2014-08-27,0.0,G
2014-08-28,0.0,G
2014-08-29,0.0,G
2014-08-30,0.8,G
2014-08-31,0.0,G
2014-09-01,0.0,G
2014-09-02,0.0,G
2014-09-03,0.0,G
2014-09-04,0.0,G
2014-09-05,0.0,G
2014-09-06,0.0,G
2014-09-07,10.5,G
2014-09-08,1.3,G
2014-09-09,4.2,G
2014-09-10,0.0,G
2014-09-11,0.0,G
2014-09-12,9.3,G
2014-09-13,0.0,G
2014-09-14,0.0,G
2014-09-15,0.0,G
2014-09-16,0.0,G
2014-09-17,0.0,G
2014-09-18,0.0,G
2014-09-19,0.0,G
2014-09-20,0.0,G
2014-09-21,9.2,G
2014-09-22,0.0,G
2014-09-23,7.6,G
2014-09-24,3.4,G
2014-09-25,0.0,G
2014-09-26,0.0,G
2014-09-27,0.0,G
2014-09-28,0.0,G
2014-09-29,0.0,G
2014-09-30,0.0,G
2014-10-01,0.9,G
2014-10-02,0.0,G
2014-10-03,0.0,G
2014-10-04,0.0,G
2014-10-05,0.0,G
2014-10-06,0.0,G
2014-10-07,4.4,G
2014-10-08,2.8,G
2014-10-09,8.0,G
2014-10-10,0.0,G
2014-10-11,10.5,G
2014-10-12,1.8,G
2014-10-13,0.0,G
2014-10-14,0.2,G
2014-10-15,45.0,G
2014-10-16,59.8,G
2014-10-17,0.5,G
2014-10-18,16.5,G
2014-10-19,1.7,G
2014-10-20,0.0,G
2014-10-21,2.6,G
2014-10-22,2.9,G
2014-10-23,4.4,G
2014-10-24,7.9,G
2014-10-25,4.8,G
2014-10-26,11.5,G
2014-10-27,3.4,G
2014-10-28,1.8,G
2014-10-29,0.0,G
2014-10-30,0.0,G
2014-10-31,2.2,G
2014-11-01,8.1,G
2014-11-02,1.2,G
2014-11-03,17.7,G
2014-11-04,8.8,G
2014-11-05,2.0,G
2014-11-06,1.7,G
2014-11-07,0.0,G
2014-11-08,0.2,G
2014-11-09,0.0,G
2014-11-10,9.1,G
2014-11-11,0.2,G
2014-11-12,0.0,G
2014-11-13,6.5,G
2014-11-14,0.2,G
2014-11-15,1.5,G
2014-11-16,0.0,G
2014-11-17,4.1,G
2014-11-18,0.9,G
2014-11-19,3.8,G
2014-11-20,5.8,G
2014-11-21,0.7,G
2014-11-22,0.0,G
2014-11-23,6.5,G
2014-11-24,1.0,G
2014-11-25,0.0,G
2014-11-26,0.0,G
2014-11-27,0.0,G
2014-11-28,0.0,G
2014-11-29,0.0,G
2014-11-30,0.0,G
2014-12-01,0.0,G
2014-12-02,0.0,G
2014-12-03,0.0,G
2014-12-04,0.0,G
2014-12-05,8.8,G
2014-12-06,1.4,G
2014-12-07,7.6,G
2014-12-08,0.0,G
2014-12-09,9.1,G
2014-12-10,14.5,G
2014-12-11,13.5,G
2014-12-12,0.4,G
2014-12-13,0.0,G
2014-12-14,13.6,G
2014-12-15,1.6,G
2014-12-16,1.1,G
2014-12-17,0.6,G
2014-12-18,2.0,G
2014-12-19,0.0,G
2014-12-20,0.0,G
2014-12-21,2.4,G
2014-12-22,0.0,G
2014-12-23,0.0,G
2014-12-24,0.0,G
2014-12-25,0.0,G
2014-12-26,5.8,G
2014-12-27,0.0,G
2014-12-28,0.0,G
2014-12-29,0.0,G
2014-12-30,0.0,G
2014-12-31,0.4,G
2015-01-01,8.6,G
2015-01-02,0.0,G
2015-01-03,0.0,G
2015-01-04,0.0,G
2015-01-05,0.0,G
2015-01-06,3.3,G
2015-01-07,2.6,G
2015-01-08,0.0,G
2015-01-09,3.5,G
2015-01-10,6.2,G
2015-01-11,0.0,G
2015-01-12,7.2,G
2015-01-13,7.3,G
2015-01-14,1.9,G
2015-01-15,6.8,G
2015-01-16,3.4,G
2015-01-17,0.9,G
2015-01-18,0.0,G
2015-01-19,3.3,G
2015-01-20,1.6,G
2015-01-21,3.0,G
2015-01-22,1.6,G
2015-01-23,0.0,G
2015-01-24,1.1,G
2015-01-25,0.2,G
2015-01-26,6.6,G
2015-01-27,0.0,G
2015-01-28,10.5,G
2015-01-29,6.9,G
2015-01-30,0.0,G
2015-01-31,5.9,G
2015-02-01,5.4,G
2015-02-02,1.5,G
2015-02-03,0.0,G
2015-02-04,0.0,G
2015-02-05,0.0,G
2015-02-06,0.0,G
2015-02-07,0.0,G
2015-02-08,0.0,G
2015-02-09,0.0,G
2015-02-10,0.0,G
2015-02-11,0.0,G
2015-02-12,0.0,G
2015-02-13,1.0,G
2015-02-14,0.0,G
2015-02-15,0.0,G
2015-02-16,0.0,G
2015-02-17,0.0,G
2015-02-18,0.0,G
2015-02-19,2.3,G
2015-02-20,1.5,G
2015-02-21,0.0,G
2015-02-22,0.0,G
2015-02-23,3.4,G
2015-02-24,3.9,G
2015-02-25,0.5,G
2015-02-26,0.0,G
2015-02-27,0.0,G
2015-02-28,0.0,G
2015-03-01,3.6,G
2015-03-02,7.4,G
2015-03-03,0.0,G
2015-03-04,0.0,G
2015-03-05,1.5,G
2015-03-06,0.0,G
2015-03-07,0.6,G
2015-03-08,0.2,G
2015-03-09,1.9,G
2015-03-10,0.0,G
2015-03-11,0.0,G
2015-03-12,0.0,G
2015-03-13,0.0,G
2015-03-14,0.0,G
2015-03-15,0.0,G
2015-03-16,0.0,G
2015-03-17,0.0,G
2015-03-18,0.0,G
2015-03-19,0.0,G
2015-03-20,1.6,G
2015-03-21,0.0,G
2015-03-22,1.2,G
2015-03-23,0.0,G
2015-03-24,0.0,G
2015-03-25,3.3,G
2015-03-26,6.7,G
2015-03-27,0.0,G
2015-03-28,3.3,G
2015-03-29,3.4,G
2015-03-30,0.9,G
2015-03-31,0.0,G
2015-04-01,0.0,G
2015-04-02,0.0,G
2015-04-03,0.0,G
2015-04-04,0.0,G
2015-04-05,0.0,G
2015-04-06,0.0,G
2015-04-07,0.0,G
2015-04-08,0.0,G
2015-04-09,0.0,G
2015-04-10,0.0,G
2015-04-11,0.4,G
2015-04-12,2.8,G
2015-04-13,0.0,G
2015-04-14,2.3,G
2015-04-15,7.9,G
2015-04-16,0.0,G
2015-04-17,1.0,G
2015-04-18,0.0,G
2015-04-19,0.0,G
2015-04-20,0.0,G
2015-04-21,0.0,G
2015-04-22,0.0,G
2015-04-23,0.0,G
2015-04-24,0.0,G
2015-04-25,4.4,G
2015-04-26,0.0,G
2015-04-27,0.0,G
2015-04-28,0.0,G
2015-04-29,0.5,G
2015-04-30,7.6,G
2015-05-01,0.0,G
2015-05-02,0.0,G
2015-05-03,0.0,G
2015-05-04,8.2,G
2015-05-05,14.0,G
2015-05-06,5.2,G
2015-05-07,3.3,G
2015-05-08,0.0,G
2015-05-09,4.2,G
2015-05-10,0.0,G
2015-05-11,1.0,G
2015-05-12,28.3,G
2015-05-13,0.6,G
2015-05-14,0.0,G
2015-05-15,0.0,G
2015-05-16,3.4,G
2015-05-17,1.1,G
2015-05-18,1.5,G
2015-05-19,3.0,G
2015-05-20,1.1,G
2015-05-21,0.0,G
2015-05-22,6.7,G
2015-05-23,0.0,G
2015-05-24,0.0,G
2015-05-25,0.0,G
2015-05-26,5.6,G
2015-05-27,0.0,G
2015-05-28,7.5,G
2015-05-29,7.0,G
2015-05-30,8.2,G
2015-05-31,8.7,G
2015-06-01,0.0,G
2015-06-02,9.9,G
2015-06-03,0.0,G
2015-06-04,0.0,G
2015-06-05,1.1,G
2015-06-06,3.4,G
2015-06-07,0.0,G
2015-06-08,0.0,G
2015-06-09,0.0,G
2015-06-10,0.0,G
2015-06-11,0.0,G
2015-06-12,0.0,G
2015-06-13,1.0,G
2015-06-14,0.0,G
2015-06-15,0.0,G
2015-06-16,0.0,G
2015-06-17,11.3,G
2015-06-18,8.1,G
2015-06-19,0.0,G
2015-06-20,0.0,G
2015-06-21,0.0,G
2015-06-22,1.0,G
2015-06-23,0.0,G
2015-06-24,0.0,G
2015-06-25,0.6,G
2015-06-26,0.0,G
2015-06-27,0.0,G
2015-06-28,0.0,G
2015-06-29,0.0,G
2015-06-30,0.0,G
2015-07-01,0.0,G
2015-07-02,0.0,G
2015-07-03,0.0,G
2015-07-04,0.0,G
2015-07-05,19.6,G
2015-07-06,0.0,G
2015-07-07,6.4,G
2015-07-08,6.4,G
2015-07-09,0.7,G
2015-07-10,0.0,G
2015-07-11,0.0,G
2015-07-12,0.0,G
2015-07-13,0.0,G
2015-07-14,0.0,G
2015-07-15,4.3,G
2015-07-16,0.0,G
2015-07-17,0.6,G
2015-07-18,0.0,G
2015-07-19,0.2,G
2015-07-20,0.0,G
2015-07-21,5.2,G
2015-07-22,0.0,G
2015-07-23,0.0,G
2015-07-24,0.0,G
2015-07-25,10.0,G
2015-07-26,8.5,G
2015-07-27,2.1,G
2015-07-28,5.7,G
2015-07-29,13.1,G
2015-07-30,6.5,G
2015-07-31,9.3,G
2015-08-01,9.3,G
2015-08-02,0.0,G
2015-08-03,0.0,G
2015-08-04,3.6,G
2015-08-05,0.0,G
2015-08-06,0.0,G
2015-08-07,0.0,G
2015-08-08,0.0,G
2015-08-09,0.0,G
2015-08-10,0.2,G
2015-08-11,0.0,G
2015-08-12,0.0,G
2015-08-13,0.0,G
2015-08-14,0.0,G
2015-08-15,0.0,G
2015-08-16,0.0,G
2015-08-17,0.0,G
2015-08-18,0.0,G
2015-08-19,0.0,G
2015-08-20,0.0,G
2015-08-21,0.0,G
2015-08-22,0.0,G
2015-08-23,0.0,G
2015-08-24,7.7,G
2015-08-25,5.0,G
2015-08-26,2.1,G
2015-08-27,22.0,G
2015-08-28,1.4,G
2015-08-29,0.0,G
2015-08-30,0.0,G
2015-08-31,9.0,G
2015-09-01,34.6,G
2015-09-02,1.0,G
2015-09-03,0.0,G
2015-09-04,0.0,G
2015-09-05,17.0,G
2015-09-06,0.0,G
2015-09-07,0.0,G
2015-09-08,0.0,G
2015-09-09,0.0,G
2015-09-10,0.0,G
2015-09-11,0.0,G
2015-09-12,0.2,G
2015-09-13,6.4,G
2015-09-14,9.3,G
2015-09-15,13.1,G
2015-09-16,15.5,G
2015-09-17,1.2,G
2015-09-18,0.0,G
2015-09-19,0.0,G
2015-09-20,0.6,G
2015-09-21,1.7,G
2015-09-22,7.2,G
2015-09-23,0.1,G
2015-09-24,3.9,G
2015-09-25,0.5,G
2015-09-26,0.0,G
2015-09-27,0.0,G
2015-09-28,0.0,G
2015-09-29,0.0,G
2015-09-30,0.0,G
2015-10-01,0.0,G
2015-10-02,0.0,G
2015-10-03,0.0,G
2015-10-04,0.0,G
2015-10-05,0.0,G
2015-10-06,0.0,G
2015-10-07,0.0,G
2015-10-08,0.0,G
2015-10-09,0.0,G
2015-10-10,0.0,G
2015-10-11,0.0,G
2015-10-12,0.0,G
2015-10-13,0.0,G
2015-10-14,0.0,G
2015-10-15,0.0,G
2015-10-16,0.0,G
2015-10-17,0.0,G
2015-10-18,0.0,G
2015-10-19,0.0,G
2015-10-20,0.0,G
2015-10-21,0.5,G
2015-10-22,0.0,G
2015-10-23,0.0,G
2015-10-24,0.8,G
2015-10-25,0.0,G
2015-10-26,0.0,G
2015-10-27,0.0,G
2015-10-28,0.0,G
2015-10-29,0.0,G
2015-10-30,0.0,G
2015-10-31,0.0,G
2015-11-01,0.0,G
2015-11-02,0.0,G
2015-11-03,0.0,G
2015-11-04,0.0,G
2015-11-05,3.7,G
2015-11-06,3.5,G
2015-11-07,8.2,G
2015-11-08,3.2,G
2015-11-09,5.8,G
2015-11-10,0.0,G
2015-11-11,3.6,G
2015-11-12,0.0,G
2015-11-13,12.0,G
2015-11-14,0.0,G
2015-11-15,0.0,G
2015-11-16,3.8,G
2015-11-17,0.4,G
2015-11-18,10.0,G
2015-11-19,0.2,G
2015-11-20,0.0,G
2015-11-21,0.0,G
2015-11-22,0.0,G
2015-11-23,0.0,G
2015-11-24,9.9,G
2015-11-25,1.5,G
2015-11-26,0.2,G
2015-11-27,4.3,G
2015-11-28,3.2,G
2015-11-29,13.0,G
2015-11-30,0.0,G
2015-12-01,0.0,G
2015-12-02,0.8,G
2015-12-03,5.0,G
2015-12-04,10.1,G
2015-12-05,25.6,G
2015-12-06,6.0,G
2015-12-07,0.2,G
2015-12-08,1.9,G
2015-12-09,0.7,G
2015-12-10,15.3,G
2015-12-11,0.0,G
2015-12-12,0.0,G
2015-12-13,0.0,G
2015-12-14,0.0,G
2015-12-15,0.0,G
2015-12-16,3.5,G
2015-12-17,1.9,G
2015-12-18,1.0,G
2015-12-19,2.2,G
2015-12-20,0.0,G
2015-12-21,3.4,G
2015-12-22,1.8,G
2015-12-23,0.5,G
2015-12-24,4.2,G
2015-12-25,1.2,G
2015-12-26,1.8,G
2015-12-27,6.0,G
2015-12-28,0.0,G
2015-12-29,0.0,G
2015-12-30,0.0,G
2015-12-31,1.4,G
2016-01-01,0.0,G
2016-01-02,0.0,G
2016-01-03,0.0,G
2016-01-04,0.0,G
2016-01-05,5.7,G
2016-01-06,0.6,G
2016-01-07,0.3,G
2016-01-08,3.6,G
2016-01-09,4.7,G
2016-01-10,3.1,G
2016-01-11,3.1,G
2016-01-12,0.5,G
2016-01-13,0.0,G
2016-01-14,0.0,G
2016-01-15,0.6,G
2016-01-16,0.0,G
2016-01-17,0.0,G
2016-01-18,0.0,G
2016-01-19,0.0,G
2016-01-20,0.0,G
2016-01-21,0.0,G
2016-01-22,0.0,G
2016-01-23,0.0,G
2016-01-24,0.0,G
2016-01-25,3.9,G
2016-01-26,6.1,G
2016-01-27,7.6,G
2016-01-28,2.5,G
2016-01-29,7.0,G
2016-01-30,4.7,G
2016-01-31,0.0,G
2016-02-01,5.3,G
2016-02-02,11.2,G
2016-02-03,0.0,G
2016-02-04,0.0,G
2016-02-05,2.1,G
2016-02-06,3.2,G
2016-02-07,3.7,G
2016-02-08,5.6,G
2016-02-09,2.2,G
2016-02-10,1.7,G
2016-02-11,0.0,G
2016-02-12,0.6,G
2016-02-13,0.0,G
2016-02-14,0.0,G
2016-02-15,0.0,G
2016-02-16,0.0,G
2016-02-17,0.0,G
2016-02-18,0.0,G
2016-02-19,2.1,G
2016-02-20,3.3,G
2016-02-21,0.0,G
2016-02-22,0.0,G
2016-02-23,0.0,G
2016-02-24,0.0,G
2016-02-25,0.0,G
2016-02-26,0.0,G
2016-02-27,0.0,G
2016-02-28,0.0,G
2016-02-29,0.0,G
2016-03-01,0.0,G
2016-03-02,8.4,G
2016-03-03,6.8,G
2016-03-04,0.0,G
2016-03-05,4.2,G
2016-03-06,16.4,G
2016-03-07,5.2,G
2016-03-08,0.0,G
2016-03-09,0.0,G
2016-03-10,0.0,G
2016-03-11,0.0,G
2016-03-12,0.0,G
2016-03-13,0.0,G
2016-03-14,0.0,G
2016-03-15,0.0,G
2016-03-16,0.0,G
2016-03-17,0.0,G
2016-03-18,0.0,G
2016-03-19,0.0,G
2016-03-20,0.0,G
2016-03-21,0.0,G
2016-03-22,0.0,G
2016-03-23,0.0,G
2016-03-24,0.0,G
2016-03-25,3.1,G
2016-03-26,0.0,G
2016-03-27,6.1,G
2016-03-28,0.0,G
2016-03-29,0.6,G
2016-03-30,0.7,G
2016-03-31,0.0,G
2016-04-01,0.0,G
2016-04-02,0.0,G
2016-04-03,1.5,G
2016-04-04,5.5,G
2016-04-05,8.2,G
2016-04-06,8.3,G
2016-04-07,3.2,G
2016-04-08,3.2,G
2016-04-09,0.0,G
2016-04-10,0.0,G
2016-04-11,0.0,G
2016-04-12,0.0,G
2016-04-13,0.0,G
2016-04-14,0.0,G
2016-04-15,0.9,G
2016-04-16,6.0,G
2016-04-17,1.0,G
2016-04-18,0.0,G
2016-04-19,0.0,G
2016-04-20,0.0,G
2016-04-21,0.0,G
2016-04-22,0.0,G
2016-04-23,0.7,G
2016-04-24,1.7,G
2016-04-25,0.0,G
2016-04-26,0.3,G
2016-04-27,0.0,G
2016-04-28,3.9,G
2016-04-29,0.0,G
2016-04-30,2.4,G
2016-05-01,0.0,G
2016-05-02,0.0,G
2016-05-03,0.0,G
2016-05-04,0.0,G
2016-05-05,0.0,G
2016-05-06,0.0,G
2016-05-07,0.0,G
2016-05-08,0.0,G
2016-05-09,0.0,G
2016-05-10,0.0,G
2016-05-11,0.0,G
2016-05-12,0.0,G
2016-05-13,0.2,G
2016-05-14,3.3,G
2016-05-15,0.0,G
2016-05-16,0.0,G
2016-05-17,0.0,G
2016-05-18,0.0,G
2016-05-19,0.0,G
2016-05-20,0.8,G
2016-05-21,1.6,G
2016-05-22,2.3,G
2016-05-23,0.3,G
2016-05-24,40.5,G
2016-05-25,0.0,G
2016-05-26,0.0,G
2016-05-27,0.4,G
2016-05-28,8.5,G
2016-05-29,0.5,G
2016-05-30,0.0,G
2016-05-31,0.0,G
2016-06-01,0.0,G
2016-06-02,0.0,G
2016-06-03,0.0,G
2016-06-04,0.0,G
2016-06-05,0.0,G
2016-06-06,0.0,G
2016-06-07,0.0,G
2016-06-08,0.0,G
2016-06-09,6.3,G
2016-06-10,0.0,G
2016-06-11,0.0,G
2016-06-12,0.0,G
2016-06-13,0.0,G
2016-06-14,4.6,G
2016-06-15,24.3,G
2016-06-16,0.0,G
2016-06-17,1.0,G
2016-06-18,2.5,G
2016-06-19,0.0,G
2016-06-20,6.7,G
2016-06-21,0.0,G
2016-06-22,2.8,G
2016-06-23,11.2,G
2016-06-24,0.0,G
2016-06-25,0.0,G
2016-06-26,6.7,G
2016-06-27,0.0,G
2016-06-28,0.0,G
2016-06-29,0.2,G
2016-06-30,4.3,G
2016-07-01,12.5,G
2016-07-02,0.0,G
2016-07-03,0.0,G
2016-07-04,1.2,G
2016-07-05,0.0,G
2016-07-06,1.0,G
2016-07-07,1.8,G
2016-07-08,0.0,G
2016-07-09,0.0,G
2016-07-10,6.1,G
2016-07-11,0.7,G
2016-07-12,0.0,G
2016-07-13,1.5,G
2016-07-14,2.1,G
2016-07-15,9.5,G
2016-07-16,0.0,G
2016-07-17,0.0,G
2016-07-18,0.0,G
2016-07-19,0.0,G
2016-07-20,0.0,G
2016-07-21,0.0,G
2016-07-22,0.0,G
2016-07-23,0.0,G
2016-07-24,0.0,G
2016-07-25,0.3,G
2016-07-26,0.0,G
2016-07-27,3.5,G
2016-07-28,0.0,G
2016-07-29,1.5,G
2016-07-30,0.0,G
2016-07-31,0.0,G
2016-08-01,0.0,G
2016-08-02,0.0,G
2016-08-03,6.6,G
2016-08-04,4.4,G
2016-08-05,0.0,G
2016-08-06,0.0,G
2016-08-07,1.3,G
2016-08-08,1.8,G
2016-08-09,0.0,G
2016-08-10,1.8,G
2016-08-11,0.0,G
2016-08-12,4.3,G
2016-08-13,1.5,G
2016-08-14,0.0,G
2016-08-15,0.6,G
2016-08-16,0.0,G
2016-08-17,0.0,G
2016-08-18,0.7,G
2016-08-19,0.5,G
2016-08-20,7.1,G
2016-08-21,0.0,G
2016-08-22,2.1,G
2016-08-23,0.0,G
2016-08-24,0.0,G
2016-08-25,0.4,G
2016-08-26,1.1,G
2016-08-27,0.0,G
2016-08-28,32.3,G
2016-08-29,0.0,G
2016-08-30,0.0,G
2016-08-31,0.0,G
2016-09-01,0.0,G
2016-09-02,0.6,G
2016-09-03,0.0,G
2016-09-04,0.0,G
2016-09-05,0.0,G
2016-09-06,0.0,G
2016-09-07,0.0,G
2016-09-08,0.0,G
2016-09-09,0.0,G
2016-09-10,0.0,G
2016-09-11,0.3,G
2016-09-12,0.0,G
2016-09-13,0.0,G
2016-09-14,0.0,G
2016-09-15,0.0,G
2016-09-16,0.0,G
2016-09-17,0.0,G
2016-09-18,0.0,G
2016-09-19,0.0,G
2016-09-20,0.0,G
2016-09-21,0.0,G
2016-09-22,1.1,G
2016-09-23,9.8,G
2016-09-24,0.0,G
2016-09-25,0.0,G
2016-09-26,0.0,G
2016-09-27,8.0,G
2016-09-28,3.8,G
2016-09-29,4.4,G
2016-09-30,0.0,G
2016-10-01,0.0,G
2016-10-02,0.0,G
2016-10-03,0.0,G
2016-10-04,0.0,G
2016-10-05,0.0,G
2016-10-06,0.0,G
2016-10-07,0.0,G
2016-10-08,2.1,G
2016-10-09,10.8,G
2016-10-10,0.0,G
2016-10-11,0.0,G
2016-10-12,0.0,G
2016-10-13,0.0,G
2016-10-14,0.0,G
2016-10-15,0.0,G
2016-10-16,1.4,G
2016-10-17,0.0,G
2016-10-18,1.1,G
2016-10-19,0.0,G
2016-10-20,2.3,G
2016-10-21,1.5,G
2016-10-22,15.5,G
2016-10-23,6.0,G
2016-10-24,7.4,G
2016-10-25,1.2,G
2016-10-26,0.4,G
2016-10-27,1.2,G
2016-10-28,0.0,G
2016-10-29,0.0,G
2016-10-30,0.0,G
2016-10-31,10.0,G
2016-11-01,3.0,G
2016-11-02,0.0,G
2016-11-03,0.8,G
2016-11-04,4.2,G
2016-11-05,5.3,G
2016-11-06,2.2,G
2016-11-07,0.0,G
2016-11-08,11.3,G
2016-11-09,0.0,G
2016-11-10,0.3,G
2016-11-11,0.0,G
2016-11-12,0.0,G
2016-11-13,0.0,G
2016-11-14,7.1,G
2016-11-15,0.5,G
2016-11-16,2.3,G
2016-11-17,1.6,G
2016-11-18,7.5,G
2016-11-19,2.7,G
2016-11-20,8.4,G
2016-11-21,4.6,G
2016-11-22,0.0,G
2016-11-23,0.0,G
2016-11-24,0.0,G
2016-11-25,0.0,G
2016-11-26,0.0,G
2016-11-27,0.0,G
2016-11-28,0.0,G
2016-11-29,0.0,G
2016-11-30,0.0,G
2016-12-01,0.0,G
2016-12-02,0.0,G
2016-12-03,0.0,G
2016-12-04,0.0,G
2016-12-05,0.0,G
2016-12-06,0.0,G
2016-12-07,4.6,G
2016-12-08,0.0,G
